title,pageid,url,category_path
cream off,3153427,https://en.wiktionary.org/wiki/cream_off,Category:English phrasal verbs
cream up,2129096,https://en.wiktionary.org/wiki/cream_up,Category:English phrasal verbs
crease up,4974661,https://en.wiktionary.org/wiki/crease_up,Category:English phrasal verbs
creep in,10251788,https://en.wiktionary.org/wiki/creep_in,Category:English phrasal verbs
creep on,7707395,https://en.wiktionary.org/wiki/creep_on,Category:English phrasal verbs
creep out,765955,https://en.wiktionary.org/wiki/creep_out,Category:English phrasal verbs
creep up,1375283,https://en.wiktionary.org/wiki/creep_up,Category:English phrasal verbs
creep up on,6823534,https://en.wiktionary.org/wiki/creep_up_on,Category:English phrasal verbs
crew up,6351097,https://en.wiktionary.org/wiki/crew_up,Category:English phrasal verbs
Crip out,10294620,https://en.wiktionary.org/wiki/Crip_out,Category:English phrasal verbs
crip up,10254925,https://en.wiktionary.org/wiki/crip_up,Category:English phrasal verbs
crit out,10504816,https://en.wiktionary.org/wiki/crit_out,Category:English phrasal verbs
crock off,10294637,https://en.wiktionary.org/wiki/crock_off,Category:English phrasal verbs
crock up,10294638,https://en.wiktionary.org/wiki/crock_up,Category:English phrasal verbs
crop out,3793593,https://en.wiktionary.org/wiki/crop_out,Category:English phrasal verbs
crop up,192370,https://en.wiktionary.org/wiki/crop_up,Category:English phrasal verbs
cross off,253423,https://en.wiktionary.org/wiki/cross_off,Category:English phrasal verbs
cross out,253422,https://en.wiktionary.org/wiki/cross_out,Category:English phrasal verbs
cross over,2021510,https://en.wiktionary.org/wiki/cross_over,Category:English phrasal verbs
cross up,7829987,https://en.wiktionary.org/wiki/cross_up,Category:English phrasal verbs
crotch down,8494801,https://en.wiktionary.org/wiki/crotch_down,Category:English phrasal verbs
crow over,4707928,https://en.wiktionary.org/wiki/crow_over,Category:English phrasal verbs
crowd in,6812628,https://en.wiktionary.org/wiki/crowd_in,Category:English phrasal verbs
crowd in on,6449962,https://en.wiktionary.org/wiki/crowd_in_on,Category:English phrasal verbs
crowd out,4118890,https://en.wiktionary.org/wiki/crowd_out,Category:English phrasal verbs
crowd together,5091102,https://en.wiktionary.org/wiki/crowd_together,Category:English phrasal verbs
crowd up,2568134,https://en.wiktionary.org/wiki/crowd_up,Category:English phrasal verbs
crum up,10269505,https://en.wiktionary.org/wiki/crum_up,Category:English phrasal verbs
crumb down,3153429,https://en.wiktionary.org/wiki/crumb_down,Category:English phrasal verbs
crumb up,10237696,https://en.wiktionary.org/wiki/crumb_up,Category:English phrasal verbs
crumble up,10237697,https://en.wiktionary.org/wiki/crumble_up,Category:English phrasal verbs
crumple up,5085672,https://en.wiktionary.org/wiki/crumple_up,Category:English phrasal verbs
crush on,7083956,https://en.wiktionary.org/wiki/crush_on,Category:English phrasal verbs
crush out,10189777,https://en.wiktionary.org/wiki/crush_out,Category:English phrasal verbs
cry down,3152905,https://en.wiktionary.org/wiki/cry_down,Category:English phrasal verbs
cry it out,8544319,https://en.wiktionary.org/wiki/cry_it_out,Category:English phrasal verbs
cry off,967114,https://en.wiktionary.org/wiki/cry_off,Category:English phrasal verbs
cry on,7216171,https://en.wiktionary.org/wiki/cry_on,Category:English phrasal verbs
cry out,967081,https://en.wiktionary.org/wiki/cry_out,Category:English phrasal verbs
cry out for,967093,https://en.wiktionary.org/wiki/cry_out_for,Category:English phrasal verbs
cry up,3885711,https://en.wiktionary.org/wiki/cry_up,Category:English phrasal verbs
cube out,566928,https://en.wiktionary.org/wiki/cube_out,Category:English phrasal verbs
cuddle up,2993336,https://en.wiktionary.org/wiki/cuddle_up,Category:English phrasal verbs
cue in,10238399,https://en.wiktionary.org/wiki/cue_in,Category:English phrasal verbs
cue off,10257014,https://en.wiktionary.org/wiki/cue_off,Category:English phrasal verbs
cue up,846350,https://en.wiktionary.org/wiki/cue_up,Category:English phrasal verbs
cuff out,9353442,https://en.wiktionary.org/wiki/cuff_out,Category:English phrasal verbs
cuff up,10294653,https://en.wiktionary.org/wiki/cuff_up,Category:English phrasal verbs
cure down,10259802,https://en.wiktionary.org/wiki/cure_down,Category:English phrasal verbs
cure up,10259793,https://en.wiktionary.org/wiki/cure_up,Category:English phrasal verbs
curl one off,10294654,https://en.wiktionary.org/wiki/curl_one_off,Category:English phrasal verbs
curl one out,9016680,https://en.wiktionary.org/wiki/curl_one_out,Category:English phrasal verbs
curl up,743921,https://en.wiktionary.org/wiki/curl_up,Category:English phrasal verbs
curse out,4408801,https://en.wiktionary.org/wiki/curse_out,Category:English phrasal verbs
curtain off,5711729,https://en.wiktionary.org/wiki/curtain_off,Category:English phrasal verbs
cuss out,4408800,https://en.wiktionary.org/wiki/cuss_out,Category:English phrasal verbs
cut about,7530264,https://en.wiktionary.org/wiki/cut_about,Category:English phrasal verbs
cut across,5090423,https://en.wiktionary.org/wiki/cut_across,Category:English phrasal verbs
cut along,8166378,https://en.wiktionary.org/wiki/cut_along,Category:English phrasal verbs
cut away,9346160,https://en.wiktionary.org/wiki/cut_away,Category:English phrasal verbs
cut back,2621341,https://en.wiktionary.org/wiki/cut_back,Category:English phrasal verbs
cut down,199433,https://en.wiktionary.org/wiki/cut_down,Category:English phrasal verbs
cut in,103309,https://en.wiktionary.org/wiki/cut_in,Category:English phrasal verbs
cut into,10269513,https://en.wiktionary.org/wiki/cut_into,Category:English phrasal verbs
cut it up,10294671,https://en.wiktionary.org/wiki/cut_it_up,Category:English phrasal verbs
cut off,210288,https://en.wiktionary.org/wiki/cut_off,Category:English phrasal verbs
cut out,237954,https://en.wiktionary.org/wiki/cut_out,Category:English phrasal verbs
cut round,10294689,https://en.wiktionary.org/wiki/cut_round,Category:English phrasal verbs
cut through,4980946,https://en.wiktionary.org/wiki/cut_through,Category:English phrasal verbs
cut under,10294687,https://en.wiktionary.org/wiki/cut_under,Category:English phrasal verbs
cut up,238316,https://en.wiktionary.org/wiki/cut_up,Category:English phrasal verbs
cycle off,9067782,https://en.wiktionary.org/wiki/cycle_off,Category:English phrasal verbs
dab out,10235468,https://en.wiktionary.org/wiki/dab_out,Category:English phrasal verbs
dab up,10235470,https://en.wiktionary.org/wiki/dab_up,Category:English phrasal verbs
dag out,10294703,https://en.wiktionary.org/wiki/dag_out,Category:English phrasal verbs
dam up,9443666,https://en.wiktionary.org/wiki/dam_up,Category:English phrasal verbs
damn up,10231696,https://en.wiktionary.org/wiki/damn_up,Category:English phrasal verbs
damp down,3352046,https://en.wiktionary.org/wiki/damp_down,Category:English phrasal verbs
damp off,22899,https://en.wiktionary.org/wiki/damp_off,Category:English phrasal verbs
dampen down,4980948,https://en.wiktionary.org/wiki/dampen_down,Category:English phrasal verbs
dampen off,4980949,https://en.wiktionary.org/wiki/dampen_off,Category:English phrasal verbs
dance around,10299746,https://en.wiktionary.org/wiki/dance_around,Category:English phrasal verbs
dance out,9582052,https://en.wiktionary.org/wiki/dance_out,Category:English phrasal verbs
dandy up,10986349,https://en.wiktionary.org/wiki/dandy_up,Category:English phrasal verbs
dangle after,4222803,https://en.wiktionary.org/wiki/dangle_after,Category:English phrasal verbs
dap up,8437711,https://en.wiktionary.org/wiki/dap_up,Category:English phrasal verbs
dark up,10244788,https://en.wiktionary.org/wiki/dark_up,Category:English phrasal verbs
darken down,10244782,https://en.wiktionary.org/wiki/darken_down,Category:English phrasal verbs
darken up,10244776,https://en.wiktionary.org/wiki/darken_up,Category:English phrasal verbs
dart about,6920131,https://en.wiktionary.org/wiki/dart_about,Category:English phrasal verbs
dash down,3052888,https://en.wiktionary.org/wiki/dash_down,Category:English phrasal verbs
dash off,86648,https://en.wiktionary.org/wiki/dash_off,Category:English phrasal verbs
dash on,9520901,https://en.wiktionary.org/wiki/dash_on,Category:English phrasal verbs
date back,6823376,https://en.wiktionary.org/wiki/date_back,Category:English phrasal verbs
date out,7600479,https://en.wiktionary.org/wiki/date_out,Category:English phrasal verbs
date up,9152036,https://en.wiktionary.org/wiki/date_up,Category:English phrasal verbs
daughter out,4403939,https://en.wiktionary.org/wiki/daughter_out,Category:English phrasal verbs
dawn on,102026,https://en.wiktionary.org/wiki/dawn_on,Category:English phrasal verbs
dawn upon,6823378,https://en.wiktionary.org/wiki/dawn_upon,Category:English phrasal verbs
deal in,3370213,https://en.wiktionary.org/wiki/deal_in,Category:English phrasal verbs
deal it out,10301071,https://en.wiktionary.org/wiki/deal_it_out,Category:English phrasal verbs
deal out,3370214,https://en.wiktionary.org/wiki/deal_out,Category:English phrasal verbs
deal to,10301070,https://en.wiktionary.org/wiki/deal_to,Category:English phrasal verbs
deal with,237787,https://en.wiktionary.org/wiki/deal_with,Category:English phrasal verbs
decide on,9583958,https://en.wiktionary.org/wiki/decide_on,Category:English phrasal verbs
decide upon,9583963,https://en.wiktionary.org/wiki/decide_upon,Category:English phrasal verbs
deck out,2176399,https://en.wiktionary.org/wiki/deck_out,Category:English phrasal verbs
deck over,10238317,https://en.wiktionary.org/wiki/deck_over,Category:English phrasal verbs
deck up,10269526,https://en.wiktionary.org/wiki/deck_up,Category:English phrasal verbs
delight in,1208425,https://en.wiktionary.org/wiki/delight_in,Category:English phrasal verbs
deliver over into,10230747,https://en.wiktionary.org/wiki/deliver_over_into,Category:English phrasal verbs
deliver over to,10230748,https://en.wiktionary.org/wiki/deliver_over_to,Category:English phrasal verbs
deliver up,10230745,https://en.wiktionary.org/wiki/deliver_up,Category:English phrasal verbs
deliver up to,10230746,https://en.wiktionary.org/wiki/deliver_up_to,Category:English phrasal verbs
deny of,8692877,https://en.wiktionary.org/wiki/deny_of,Category:English phrasal verbs
depart with,4224736,https://en.wiktionary.org/wiki/depart_with,Category:English phrasal verbs
descend on,9498442,https://en.wiktionary.org/wiki/descend_on,Category:English phrasal verbs
descend upon,4072758,https://en.wiktionary.org/wiki/descend_upon,Category:English phrasal verbs
dial back,5028291,https://en.wiktionary.org/wiki/dial_back,Category:English phrasal verbs
dial down,5028276,https://en.wiktionary.org/wiki/dial_down,Category:English phrasal verbs
dial in,1747393,https://en.wiktionary.org/wiki/dial_in,Category:English phrasal verbs
dial into,4980939,https://en.wiktionary.org/wiki/dial_into,Category:English phrasal verbs
dial it in,3797782,https://en.wiktionary.org/wiki/dial_it_in,Category:English phrasal verbs
dial out,10301665,https://en.wiktionary.org/wiki/dial_out,Category:English phrasal verbs
dial towards,11042552,https://en.wiktionary.org/wiki/dial_towards,Category:English phrasal verbs
dial up,4980937,https://en.wiktionary.org/wiki/dial_up,Category:English phrasal verbs
dice up,10230707,https://en.wiktionary.org/wiki/dice_up,Category:English phrasal verbs
dick about,5000719,https://en.wiktionary.org/wiki/dick_about,Category:English phrasal verbs
dick around,1925962,https://en.wiktionary.org/wiki/dick_around,Category:English phrasal verbs
dick down,7902770,https://en.wiktionary.org/wiki/dick_down,Category:English phrasal verbs
dick off,10301672,https://en.wiktionary.org/wiki/dick_off,Category:English phrasal verbs
dick out,10301673,https://en.wiktionary.org/wiki/dick_out,Category:English phrasal verbs
dick up,7902846,https://en.wiktionary.org/wiki/dick_up,Category:English phrasal verbs
dicky up,9448098,https://en.wiktionary.org/wiki/dicky_up,Category:English phrasal verbs
die away,4494495,https://en.wiktionary.org/wiki/die_away,Category:English phrasal verbs
die back,966294,https://en.wiktionary.org/wiki/die_back,Category:English phrasal verbs
die down,275580,https://en.wiktionary.org/wiki/die_down,Category:English phrasal verbs
die off,3080803,https://en.wiktionary.org/wiki/die_off,Category:English phrasal verbs
die on,10230233,https://en.wiktionary.org/wiki/die_on,Category:English phrasal verbs
die out,242352,https://en.wiktionary.org/wiki/die_out,Category:English phrasal verbs
dig around,10238111,https://en.wiktionary.org/wiki/dig_around,Category:English phrasal verbs
dig down,10246997,https://en.wiktionary.org/wiki/dig_down,Category:English phrasal verbs
dig in,275350,https://en.wiktionary.org/wiki/dig_in,Category:English phrasal verbs
dig into,3518095,https://en.wiktionary.org/wiki/dig_into,Category:English phrasal verbs
dig on,10301869,https://en.wiktionary.org/wiki/dig_on,Category:English phrasal verbs
dig out,1238135,https://en.wiktionary.org/wiki/dig_out,Category:English phrasal verbs
dig over,10238321,https://en.wiktionary.org/wiki/dig_over,Category:English phrasal verbs
dig round,10238113,https://en.wiktionary.org/wiki/dig_round,Category:English phrasal verbs
dig up,287427,https://en.wiktionary.org/wiki/dig_up,Category:English phrasal verbs
dike up,9433598,https://en.wiktionary.org/wiki/dike_up,Category:English phrasal verbs
dim out,11122419,https://en.wiktionary.org/wiki/dim_out,Category:English phrasal verbs
dime out,6393571,https://en.wiktionary.org/wiki/dime_out,Category:English phrasal verbs
dine in,6459298,https://en.wiktionary.org/wiki/dine_in,Category:English phrasal verbs
dine out,3080805,https://en.wiktionary.org/wiki/dine_out,Category:English phrasal verbs
